Time;Open;High;Low;Close;Volumn;MA5;MA10;MA20;MA50;MA8;MA13;MA21;MO5;MO8;MO10;MO12;MO13;MO21;RSI5;RSI8;RSI9;RSI10;RSI12;RSI13;RSI14;RSI21;RSI25,
2003.12.05;1.2085;1.2188;1.2062;1.2188;10865;1.03404;1.04078;1.0482;1.08168;1.03765;1.0455;1.04894;101.584;103.288;102.205;102.489;101.864;106.781;78.4907;74.0072;72.8755;71.8675;70.1552;69.4245;68.7626;65.4112;64.0936,
2003.12.08;1.2167;1.2242;1.2151;1.223;10487;1.02762;1.03519;1.04478;1.07737;1.03315;1.03926;1.04546;102.164;102.497;103.882;102.678;102.842;106.163;81.3797;76.1142;74.8192;73.6754;71.7479;70.9297;70.1903;66.469;65.019,
2003.12.09;1.2228;1.2278;1.2186;1.2249;10480;1.03076;1.0344;1.04454;1.07363;1.03214;1.03701;1.04423;101.181;102.795;103.805;102.717;102.838;106.792;82.694;77.0749;75.7053;74.4992;72.4728;71.6145;70.8395;66.9492;65.4387,
2003.12.10;1.2249;1.2268;1.2151;1.2213;11277;1.03604;1.03287;1.04286;1.06947;1.03166;1.03525;1.0435;100.784;101.792;102.355;103.737;102.415;106.025;70.8492;70.8997;70.4233;69.8947;68.8225;68.3113;67.8252;65.0948;63.9249,
2003.12.11;1.2212;1.2237;1.2114;1.2226;11133;1.03554;1.03201;1.03943;1.06531;1.03349;1.0337;1.04092;101.183;102.13;102.602;103.61;103.848;105.125;72.6195;71.8311;71.2385;70.6232;69.4291;68.873;68.3489;65.4576;64.2361,
2003.12.12;1.2227;1.2309;1.2208;1.2276;10328;1.02772;1.03142;1.0361;1.06081;1.03294;1.03089;1.03685;100.722;101.404;102.317;102.883;104.034;104.61;78.8071;75.3054;74.3032;73.3764;71.7363;71.0136;70.3482;66.849;65.4308,
2003.12.15;1.2133;1.2327;1.2132;1.2315;11397;1.03288;1.03466;1.03492;1.05774;1.03348;1.03243;1.03566;100.695;101.626;102.874;103.348;103.21;104.506;82.6336;77.7515;76.5005;75.3764;73.4419;72.6056;71.8423;67.9077;66.3443,
2003.12.16;1.2314;1.2365;1.2302;1.2333;11095;1.04188;1.0367;1.03555;1.05508;1.03693;1.03658;1.03589;100.686;102.069;101.875;102.792;103.499;104.98;84.2719;78.8563;77.4994;76.2899;74.225;73.3377;72.5302;68.3968;66.7666,
2003.12.17;1.2334;1.2424;1.2296;1.2404;10930;1.04726;1.03834;1.0356;1.05234;1.03957;1.03802;1.03594;101.564;101.772;102.36;103.617;103.384;103.669;89.2651;82.7234;81.0703;79.6056;77.1272;76.0706;75.1131;70.2733;68.3956,
2003.12.18;1.24;1.2443;1.2359;1.2423;11001;1.04542;1.04088;1.03644;1.05028;1.04531;1.03855;1.03639;101.611;101.578;102.814;102.619;103.776;104.465;90.2957;83.6386;81.9335;80.4197;77.8552;76.7611;75.7697;70.7611;68.8217,
2003.12.19;1.2421;1.2435;1.2344;1.2382;9880;1.05096;1.04839;1.0399;1.04959;1.0501;1.04348;1.03916;100.863;101.086;101.592;102.179;102.28;103.954;71.7229;73.9744;73.7675;73.3946;72.4289;71.91;71.3926;68.2244;66.7976,
2003.12.22;1.2382;1.2449;1.235;1.2408;10095;1.05736;1.05169;1.04317;1.04885;1.05221;1.04824;1.04254;100.755;101.597;101.455;102.69;102.393;104.05;75.687;75.9855;75.5089;74.9373;73.6971;73.0788;72.4784;68.9652;67.4304,
2003.12.23;1.2404;1.243;1.2384;1.2405;9442;1.05902;1.05357;1.04513;1.04821;1.05596;1.05262;1.04486;100.584;101.464;101.274;101.78;102.665;105.368;74.187;75.219;74.8638;74.3843;73.2729;72.7007;72.1382;68.771;67.2763,
2003.12.24;1.2407;1.2473;1.2395;1.2448;8770;1.05294;1.05361;1.04597;1.04705;1.05549;1.05162;1.045;100.355;101.401;101.924;101.783;102.133;105.492;80.951;78.733;77.9074;77.078;75.48;74.731;74.0206;70.0409;68.356,
2003.12.25;1.2449;1.2464;1.2437;1.2449;3671;1.04694;1.05324;1.04706;1.04594;1.05138;1.05122;1.04649;100.209;101.088;101.824;101.633;101.791;104.333;81.0951;78.8128;77.9771;77.1401;75.5313;74.7782;74.0644;70.0706;68.3812,
2003.12.26;1.245;1.2472;1.2421;1.2422;6712;1.04466;1.05029;1.04934;1.0453;1.04835;1.05182;1.04828;100.323;100.722;101.189;101.711;101.412;104.246;64.6101;70.6298;71.1522;71.3404;71.1499;70.8998;70.5969;68.1539;66.879,
2003.12.29;1.2433;1.2512;1.2426;1.2492;9377;1.04426;1.047;1.04934;1.04458;1.044;1.04978;1.04933;100.677;100.709;101.437;102.176;102.284;104.117;78.665;77.5395;77.0188;76.4425;75.216;74.5999;73.996;70.3609;68.734,
2003.12.30;1.2492;1.2565;1.2478;1.2549;9395;1.04096;1.04302;1.04829;1.04448;1.04273;1.04665;1.04823;101.161;101.014;101.751;102.224;102.642;104.828;84.8067;81.5738;80.6278;79.7105;77.9736;77.1615;76.3896;72.0189;70.1519,
2003.12.31;1.255;1.2649;1.2512;1.2596;9041;1.04006;1.04217;1.04789;1.04397;1.04165;1.04368;1.04757;101.189;101.728;101.548;102.282;102.607;104.048;88.2832;84.2411;83.091;81.9984;79.9776;79.049;78.1736;73.3115;71.2709,
2004.01.01;1.2592;1.2606;1.2533;1.2565;1124;1.04274;1.04263;1.04793;1.04312;1.0418;1.0429;1.048;100.932;101.265;101.143;101.881;102.03;103.689;74.2717;75.9532;75.9273;75.7393;75.0636;74.6413;74.1917;71.0388;69.4812,
2004.01.02;1.257;1.2631;1.2523;1.2596;9752;1.04656;1.04351;1.0469;1.04288;1.04399;1.04409;1.04757;101.401;101.54;101.728;101.548;102.132;104.246;78.5309;78.3837;78.0557;77.636;76.6301;76.0858;75.5338;71.9518;70.2592,
2004.01.05;1.2609;1.2698;1.2608;1.2677;11043;1.05018;1.04521;1.0461;1.04275;1.04674;1.04452;1.04669;101.481;101.84;102.168;102.045;102.201;104.012;86.0653;83.3954;82.5826;81.7732;80.1791;79.4065;78.6569;74.1845;72.1888,
2004.01.06;1.2677;1.2814;1.2667;1.2728;10817;1.052;1.04843;1.04572;1.04322;1.05055;1.04652;1.0463;101.426;102.241;102.604;102.794;102.455;104.072;89.0812;85.7695;84.8031;83.8618;82.0514;81.1882;80.3571;75.4752;73.3239,
2004.01.07;1.2727;1.2747;1.2621;1.2628;10996;1.05996;1.0543;1.04823;1.04426;1.05624;1.05105;1.04798;100.254;101.658;101.446;101.773;101.987;103.094;58.2056;64.9572;66.1888;67.1083;68.2596;68.5837;68.7864;68.4314;67.6816,
2004.01.08;1.2632;1.2786;1.256;1.2776;11462;1.07026;1.06065;1.05164;1.04588;1.06323;1.05682;1.05138;101.679;102.273;102.627;102.991;102.966;104.61;74.5344;75.1545;75.2384;75.2418;75.0348;74.8452;74.6128;72.4298;71.109,
2004.01.09;1.2778;1.287;1.2703;1.282;11115;1.07876;1.06687;1.05519;1.0481;1.07106;1.06303;1.05463;101.778;102.16;103.204;102.988;103.345;104.858;77.763;77.39;77.2729;77.1115;76.6512;76.3625;76.0444;73.4785;72.0277,
2004.01.12;1.2842;1.2901;1.2735;1.2738;10988;1.08488;1.07502;1.06011;1.05072;1.07998;1.06922;1.05926;100.481;101.127;101.969;102.321;102.33;103.763;60.0326;64.9443;65.9177;66.684;67.735;68.0726;68.3129;68.3885;67.8399,
2004.01.13;1.274;1.28;1.2712;1.2771;11663;1.08964;1.0826;1.06551;1.05286;1.08593;1.07594;1.06433;100.338;101.639;101.769;102.81;102.587;103.703;64.1451;67.3587;68.0438;68.5836;69.3026;69.5154;69.6502;69.2875;68.6051,
2004.01.14;1.2766;1.2791;1.2628;1.2647;11698;1.09736;1.08911;1.0717;1.05551;1.09181;1.08352;1.07015;100.15;100.405;100.405;101.241;101.811;102.546;43.2449;51.984;53.845;55.396;57.7924;58.7144;59.4902;62.2975;62.7603,
2004.01.15;1.2647;1.2674;1.256;1.2591;11548;1.09914;1.09338;1.07701;1.05816;1.09636;1.08959;1.07573;98.552;99.3216;100.207;100.335;100.793;101.508;36.5264;46.5054;48.6836;50.5214;53.4212;54.5664;55.5492;59.4534;60.3419,
2004.01.16;1.2591;1.2611;1.2351;1.2395;11397;1.09908;1.09647;1.08167;1.06111;1.09788;1.09288;1.08013;96.6849;97.3837;98.4043;98.4043;98.7728;99.7746;21.7459;32.7142;35.3437;37.6405;41.4505;43.0379;44.4502;50.9114;52.9088,
2004.01.19;1.2383;1.2427;1.2333;1.236;10596;1.09774;1.0978;1.08641;1.06334;1.09898;1.09538;1.08471;97.0325;97.8777;97.4994;98.3685;98.1264;99.8223;19.9444;30.8473;33.4997;35.828;39.7168;41.3479;42.8055;49.5759;51.7236,
2004.01.20;1.2356;1.2601;1.2345;1.2599;11405;1.09714;1.09835;1.09047;1.06519;1.09748;1.09743;1.08884;98.6532;98.6146;98.9865;100.024;100.271;101.539;53.1047;52.1552;52.5274;52.9992;54.0377;54.5502;55.0396;57.5585;58.3586,
2004.01.21;1.2601;1.2675;1.2548;1.2639;11671;1.10072;1.10005;1.09458;1.06785;1.10015;1.09976;1.09361;99.9367;98.5881;100.087;99.7002;100.341;101.886;56.8444;54.818;54.9542;55.2271;55.9483;56.3324;56.7086;58.7073;59.333,
2004.01.22;1.2643;1.2752;1.2633;1.273;11207;1.11154;1.10424;1.09881;1.07083;1.10608;1.10338;1.0979;101.104;99.9372;99.6399;100.016;100.418;102.265;64.822;60.5296;60.1659;60.0177;60.0681;60.1806;60.3177;61.215;61.4696,
2004.01.23;1.2731;1.2779;1.2562;1.2586;10895;1.12098;1.10999;1.10323;1.07343;1.11311;1.1072;1.10214;101.541;98.5514;98.1747;99.6674;98.8843;101.1;47.4661;49.2665;49.8902;50.5145;51.7185;52.2823;52.8144;55.6042;56.5704,
2004.01.26;1.258;1.2617;1.2456;1.247;11662;1.12614;1.11642;1.10711;1.07629;1.12156;1.11217;1.10662;100.89;98.6005;97.8961;97.6049;98.7488;100.386;37.3864;42.0611;43.2032;44.244;46.0886;46.9095;47.67;51.6036;53.0243,
2004.01.27;1.2469;1.2665;1.2437;1.2643;11714;1.1312;1.12384;1.11109;1.07925;1.12721;1.11702;1.11022;100.349;100.413;98.9977;98.6193;98.959;101.209;55.1439;53.6222;53.6308;53.7563;54.2;54.4691;54.7491;56.5042;57.193,
2004.01.28;1.2643;1.2648;1.241;1.243;12759;1.13388;1.12947;1.11476;1.08302;1.13169;1.12394;1.11417;98.3464;100.282;98.2842;97.582;96.9579;99.0517;38.3884;41.8671;42.7576;43.5842;45.0883;45.7753;46.4224;49.9637;51.3488,
2004.01.29;1.2422;1.2532;1.2362;1.2407;12111;1.13454;1.13138;1.11781;1.08646;1.13281;1.12826;1.11696;97.4627;100.38;98.5386;97.1498;97.4015;98.4995;36.8761;40.7643;41.7298;42.6166;44.2127;44.9363;45.6156;49.3165;50.7654,
2004.01.30;1.2408;1.2495;1.235;1.2467;11891;1.13088;1.13179;1.12089;1.08973;1.13233;1.12995;1.11985;99.0545;98.9523;100.581;98.5767;97.6196;99.2201;44.0623;45.0774;45.5695;46.0858;47.1342;47.6481;48.1472;51.0532;52.2401,
2004.02.02;1.2481;1.2491;1.2391;1.2441;10340;1.12988;1.13211;1.12426;1.09331;1.1319;1.13163;1.12269;99.7674;98.4334;100.655;98.8087;98.3712;98.7695;41.503;43.5085;44.1512;44.7822;45.9955;46.5714;47.1235;50.2695;51.5432,
2004.02.03;1.2442;1.2601;1.2416;1.2546;11802;1.12736;1.13;1.12692;1.09664;1.12788;1.13018;1.12544;99.2328;98.5546;99.5793;101.218;99.6426;98.9666;54.766;51.3272;51.0701;51.0011;51.1904;51.3782;51.5991;53.309;54.118,
2004.02.04;1.2548;1.2565;1.249;1.2538;12184;1.12576;1.12722;1.12834;1.10003;1.12649;1.12958;1.12759;100.869;99.6186;99.2009;101.44;101.154;98.5072;53.6084;50.716;50.5335;50.5195;50.7844;50.9995;51.2432;53.0496;53.8907,
2004.02.05;1.2538;1.264;1.252;1.2557;11999;1.1212;1.12544;1.12841;1.10302;1.12488;1.12718;1.12801;101.209;100.698;98.641;99.6666;101.594;99.4378;56.3476;52.2591;51.8843;51.7227;51.7754;51.9115;52.0884;53.6125;54.3648,
2004.02.06;1.2556;1.2727;1.2512;1.2705;11789;1.1148;1.12031;1.12605;1.10509;1.11758;1.12231;1.12628;101.909;100.49;100.945;100.522;100.841;99.4443;72.2826;62.6653;61.175;60.1165;58.8217;58.4391;58.1711;57.7548;57.879,
2004.02.09;1.2619;1.2764;1.2606;1.2695;12458;1.09884;1.11112;1.12161;1.10649;1.1083;1.11563;1.12185;102.042;102.132;101.804;99.7251;100.443;99.025;70.1207;61.628;60.2901;59.3419;58.1949;57.8641;57.6386;57.3912;57.567,
2004.02.10;1.27;1.2791;1.2667;1.2684;13030;1.08056;1.10036;1.11518;1.10703;1.0943;1.1064;1.11614;101.1;102.233;100.324;100.779;99.6386;99.5761;67.3509;60.3717;59.2299;58.4219;57.4602;57.1936;57.0203;56.9769;57.2136,
2004.02.11;1.2685;1.2849;1.2647;1.2844;12719;1.07166;1.08961;1.10841;1.10709;1.0817;1.09689;1.10986;102.441;103.024;103.331;102.999;102.05;100.572;80.998;70.4018;68.3405;66.7527;64.5599;63.8031;63.2033;61.2492;60.8547,
2004.02.12;1.2844;1.2848;1.2786;1.2817;12373;1.06594;1.07736;1.1014;1.10636;1.07119;1.08796;1.10283;102.071;103.022;103.305;101.376;102.783;101.344;74.435;67.1252;65.5593;64.3357;62.6355;62.0516;61.593;60.1901;59.9578,
2004.02.13;1.2819;1.2894;1.2715;1.2733;11656;1.05958;1.06754;1.09392;1.10522;1.0631;1.07685;1.09562;100.22;101.491;102.134;102.438;100.712;101.128;56.6002;57.5945;57.3854;57.1789;56.881;56.7965;56.749;56.9721;57.2246,
2004.02.16;1.2728;1.2793;1.2718;1.2765;9962;1.05304;1.06104;1.08608;1.1037;1.05915;1.06738;1.0884;100.551;101.81;102.604;102.885;102.695;102.985;61.0448;60.0632;59.547;59.1045;58.4668;58.2555;58.1008;57.873;57.9846,
2004.02.17;1.2771;1.2878;1.2755;1.2854;10143;1.05628;1.06004;1.0802;1.10252;1.05734;1.06285;1.08182;101.34;102.365;102.455;103.104;103.603;103.997;71.2729;66.2995;65.0879;64.0942;62.636;62.1108;61.6876;60.3005;60.0416,
2004.02.18;1.2855;1.293;1.266;1.2708;11030;1.06166;1.05803;1.07382;1.10088;1.05754;1.06077;1.07637;98.9411;100.024;101.356;102.146;101.933;100.865;46.3294;51.2854;51.9547;52.4335;53.0974;53.3539;53.5839;54.8559;55.4064,
2004.02.19;1.27;1.2747;1.2647;1.2736;10650;1.05772;1.05626;1.06681;1.09894;1.05709;1.05805;1.06932;99.368;100.323;101.425;101.514;102.371;100.767;50.4837;53.589;53.959;54.2087;54.5456;54.6814;54.81;55.6621;56.0837,
2004.02.20;1.2739;1.2769;1.2493;1.2541;10884;1.0509;1.05486;1.0612;1.0969;1.05538;1.05448;1.06281;98.4921;98.8726;98.7092;100.024;99.9601;98.5153;30.1607;38.935;40.667;42.0616;44.1814;45.0161;45.747;49.2332;50.5176,
2004.02.23;1.2517;1.2596;1.245;1.2577;10380;1.04552;1.05287;1.05695;1.09471;1.05019;1.05253;1.05802;98.5272;97.9212;99.0705;100.159;100.311;99.9285;36.0972;42.266;43.5548;44.6078;46.2388;46.8935;47.4738;50.345;51.4443,
2004.02.24;1.2576;1.2716;1.2522;1.2686;10491;1.04398;1.0488;1.05442;1.09261;1.0458;1.0519;1.05507;98.693;98.9779;100.016;99.8505;101.027;101.732;51.6515;51.4331;51.582;51.7422;52.0734;52.2422;52.4126;53.5769;54.1525,
2004.02.25;1.2683;1.2709;1.2476;1.2493;10495;1.0447;1.04632;1.05217;1.09013;1.04511;1.04996;1.05312;98.3082;98.1151;97.2672;98.4088;98.3314;98.8136;33.5676;38.9258;40.1954;41.2816;43.0489;43.7835;44.4441;47.7934;49.1014,
2004.02.26;1.2489;1.2517;1.2382;1.2439;10620;1.04854;1.04602;1.05114;1.08729;1.04604;1.04791;1.05126;97.668;97.4461;97.0508;98.0684;97.9835;100.072;29.9057;36.1174;37.5839;38.8405;40.8861;41.7352;42.4973;46.3244;47.8019,
2004.02.27;1.244;1.251;1.2371;1.2495;10339;1.05354;1.04846;1.05166;1.08459;1.04986;1.04819;1.05151;99.6332;97.2071;98.1308;97.2828;98.5099;100.709;38.59;41.1496;41.9816;42.7419;44.0652;44.6445;45.1792;48.0627;49.2528,
2004.03.01;1.2481;1.2544;1.2426;1.2461;10045;1.05742;1.05243;1.05265;1.08191;1.05473;1.05059;1.05298;99.0777;98.0563;97.6185;97.2224;97.0181;99.9519;35.2733;39.017;40.054;40.9785;42.5496;43.2249;43.8422;47.0905;48.4019,
2004.03.02;1.2463;1.2463;1.2195;1.2213;10209;1.0616;1.05593;1.05236;1.07903;1.05781;1.05277;1.05295;96.2715;95.8935;95.0132;95.9161;95.2875;98.1673;19.7762;27.2459;29.0926;30.7098;33.4065;34.5449;35.5732;40.7735;42.7861,
2004.03.03;1.2214;1.222;1.2056;1.2193;11388;1.065;1.06011;1.05321;1.07626;1.06273;1.05727;1.05355;97.5987;97.2251;95.9474;95.519;95.7591;97.1864;18.9375;26.5088;28.3878;30.0354;32.7867;33.9493;34.9999;40.3156;42.3731,
2004.03.04;1.2194;1.2243;1.2134;1.2191;10858;1.06942;1.06507;1.05554;1.07403;1.0668;1.0617;1.05528;98.0063;96.9309;95.7208;94.8421;95.5033;97.2324;18.8377;26.4271;28.3106;29.9623;32.7205;33.886;34.9393;40.2681;42.3305,
2004.03.05;1.2186;1.2433;1.2174;1.2361;10499;1.07178;1.06709;1.05777;1.07165;1.06819;1.06405;1.0573;98.9276;97.4381;98.5647;97.2694;96.1646;98.4391;47.9826;43.3803;43.1001;43.0538;43.3342;43.5731;43.8454;45.9503;47.0406,
2004.03.08;1.2366;1.2418;1.2337;1.2398;9784;1.06774;1.06704;1.05973;1.0689;1.06861;1.06592;1.0588;99.4944;99.2396;98.5768;97.3461;97.5606;97.5836;52.6121;46.4496;45.8361;45.5166;45.3801;45.4574;45.5911;47.1003;48.0034,
2004.03.09;1.2399;1.2463;1.2274;1.2311;10683;1.06024;1.0661;1.06101;1.06625;1.0653;1.06518;1.06033;100.802;98.971;97.044;98.166;96.663;96.9752;41.7031;40.5435;40.6638;40.8958;41.5336;41.8937;42.264;44.7495;45.957,
2004.03.10;1.2311;1.2342;1.2198;1.2223;10926;1.05566;1.06261;1.06136;1.06334;1.05965;1.06341;1.06092;100.246;97.8231;97.8388;97.1853;97.4643;96.3655;33.041;35.3478;36.0365;36.7076;37.9812;38.5796;39.1517;42.4969;43.9815,
2004.03.11;1.2225;1.2389;1.2162;1.2345;11572;1.05128;1.05749;1.06128;1.06044;1.0548;1.06133;1.06052;101.263;99.0691;99.2443;97.312;98.1554;96.1149;50.7637;46.2595;45.6777;45.3318;45.0848;45.1021;45.179;46.4229;47.2557,
2004.03.12;1.2345;1.2361;1.2173;1.2221;10671;1.04908;1.05357;1.06033;1.0583;1.05135;1.05765;1.06037;98.8674;100.066;97.8071;97.8228;96.3345;95.3499;37.989;38.677;38.9625;39.2863;40.0043;40.3804;40.7597;43.2701;44.5018,
2004.03.15;1.221;1.2319;1.22;1.2264;10542;1.04686;1.04999;1.05851;1.05667;1.04848;1.053;1.05882;98.9192;100.582;98.4191;98.5931;98.167;96.3167;44.088;42.4176;42.2733;42.2536;42.4573;42.6365;42.8475;44.6391;45.646,
2004.03.16;1.2265;1.2375;1.223;1.2272;10688;1.04442;1.04745;1.05677;1.05566;1.04635;1.04993;1.05691;99.6832;100.664;100.483;98.2153;98.6574;96.1379;45.3383;43.1548;42.9213;42.8312;42.9309;43.0707;43.2482;44.8988;45.8623,
2004.03.17;1.2269;1.2292;1.2177;1.2232;10282;1.0443;1.0462;1.0544;1.05465;1.04554;1.04775;1.05531;100.074;98.9564;100.32;98.1623;97.8952;95.161;39.7788;40.2127;40.372;40.5765;41.0865;41.3743;41.6748;43.8194;44.931,
2004.03.18;1.223;1.2438;1.2221;1.2388;11372;1.04426;1.04506;1.05127;1.05398;1.04416;1.04605;1.05251;100.348;99.9193;101.616;101.433;99.4142;97.4819;62.3095;54.1463;52.6983;51.6139;50.191;49.7379;49.4056;48.8546;49.1277,
2004.03.19;1.239;1.241;1.2256;1.2283;10325;1.04006;1.04215;1.04786;1.05323;1.04155;1.04359;1.04864;100.507;99.7726;99.369;100.738;100.573;96.4432;47.3918;45.915;45.5659;45.3187;45.076;45.0515;45.075;45.9444;46.6359,
2004.03.22;1.2274;1.2403;1.2222;1.2346;10059;1.03478;1.03968;1.04483;1.0524;1.03876;1.04094;1.04568;100.669;101.006;99.5806;101.271;101.255;98.4451;55.4001;51.0207;50.1225;49.4306;48.5106;48.2226;48.0191;47.8996;48.2756,
2004.03.23;1.2345;1.2372;1.2264;1.2351;9985;1.03626;1.03934;1.04339;1.05152;1.03778;1.04028;1.04395;100.644;100.049;100.325;99.9191;101.312;98.2031;56.0636;51.4365;50.4926;49.7637;48.7879;48.4782;48.2561;48.0562;48.4067,
2004.03.24;1.2353;1.237;1.2109;1.2122;10630;1.0413;1.03931;1.04275;1.05091;1.03835;1.04062;1.04312;99.1007;99.1899;99.1737;97.7738;98.0665;95.5542;30.2766;35.6116;36.5293;37.2698;38.4443;38.9391;39.3947;41.9882;43.1862,
2004.03.25;1.2121;1.2203;1.2096;1.2119;11069;1.04432;1.0392;1.04213;1.05057;1.04048;1.04032;1.0424;97.8285;98.8177;98.1693;98.4404;97.7496;97.0063;30.0502;35.4483;36.3811;37.1341;38.3282;38.8307;39.2929;41.9154;43.1227,
2004.03.26;1.212;1.2215;1.207;1.2123;10371;1.04176;1.0401;1.04112;1.05027;1.04208;1.03927;1.04137;98.6974;98.7859;99.1981;99.1819;98.4729;97.4596;30.9111;35.8962;36.7661;37.4714;38.598;39.0758;39.5173;42.0561;43.2386,
2004.03.29;1.2118;1.2171;1.2046;1.216;10079;1.0414;1.04256;1.04112;1.05034;1.04279;1.04028;1.04124;98.4934;99.4114;99.152;98.5014;99.4846;97.3189;39.5173;40.2768;40.5124;40.7393;41.1939;41.4273;41.6655;43.3876;44.3311,
2004.03.30;1.216;1.2229;1.2151;1.217;10193;1.04708;1.0449;1.04212;1.05074;1.04476;1.04343;1.0422;98.5345;98.2402;99.1688;99.5827;98.5824;97.6647;41.9598;41.5114;41.565;41.655;41.9179;42.0819;42.2623;43.7543;44.6312,
2004.03.31;1.2173;1.2325;1.2169;1.2316;10538;1.05166;1.04653;1.04292;1.05095;1.04751;1.04628;1.04306;101.6;100.269;100.687;100.424;100.777;100.843;66.5861;56.5114;54.7241;53.3488;51.4401;50.7812;50.2637;48.8359;48.8259,
2004.04.01;1.2314;1.2391;1.2253;1.2365;10193;1.05394;1.04894;1.04407;1.05115;1.05153;1.04777;1.04394;102.03;100.154;99.8143;100.758;100.824;101.411;71.6351;60.4061;58.272;56.5931;54.1898;53.3299;52.636;50.4146;50.1463,
2004.04.02;1.2364;1.2374;1.2102;1.2133;10165;1.0514;1.05036;1.04523;1.05065;1.05183;1.04782;1.04468;100.082;98.235;98.7788;99.1906;98.8673;99.5242;37.8163;40.6883;41.1119;41.4344;41.9271;42.1378;42.3388;43.7097;44.4853,
2004.04.05;1.2112;1.2131;1.1983;1.2003;10662;1.04516;1.04974;1.04615;1.0498;1.04884;1.04816;1.04549;98.7089;99.0183;97.2218;96.8922;98.1279;97.1038;28.4189;33.6534;34.6749;35.5122;36.8322;37.3762;37.8683;40.5377;41.7352,
2004.04.06;1.2002;1.2145;1.1979;1.2141;11547;1.03966;1.04634;1.04562;1.04883;1.04453;1.04727;1.04561;99.7617;100.182;98.2997;98.8439;98.0061;97.9271;46.1691;45.157;44.9655;44.8155;44.6248;44.5783;44.5603;44.9876;45.4633,
2004.04.07;1.214;1.22;1.205;1.2172;10209;1.03668;1.04265;1.04459;1.04746;1.03965;1.04515;1.04468;98.8308;100.404;100.412;98.5906;99.0963;98.8709;49.6734;47.4942;47.0725;46.7335;46.2498;46.0872;45.9682;45.9418;46.2678,
2004.04.08;1.2171;1.2221;1.2059;1.2083;9720;1.03286;1.0375;1.04322;1.04564;1.03545;1.04158;1.0431;97.7194;99.3668;99.7029;97.8301;97.8698;98.8546;40.2665;41.6679;41.8922;42.0692;42.3569;42.4893;42.6217;43.659;44.3129,
2004.04.09;1.2084;1.2116;1.2065;1.2091;6764;1.02806;1.03312;1.04174;1.04386;1.03105;1.03648;1.04164;99.6538;99.3509;99.736;99.7443;97.8949;97.9425;41.511;42.3938;42.5318;42.6409;42.8288;42.9232;43.0233;43.9219;44.5323,
2004.04.12;1.2086;1.21;1.2054;1.2079;8554;1.02326;1.02898;1.03936;1.04219;1.02714;1.03195;1.0396;100.633;98.0757;99.3339;99.6699;99.6453;98.8381;39.9504;41.5083;41.7562;41.9509;42.2627;42.4033;42.5424;43.6014;44.2598,
2004.04.13;1.2081;1.2084;1.1904;1.1936;12321;1.01658;1.02319;1.03476;1.04024;1.0202;1.02654;1.03564;98.3115;96.5305;98.0772;98.4575;98.49;97.3255;25.6087;32.3149;33.5539;34.5479;36.0653;36.6698;37.2053;39.9529;41.1351,
2004.04.14;1.1936;1.1977;1.1868;1.1955;12609;1.00442;1.01495;1.0288;1.03793;1.01146;1.01969;1.03011;98.2172;98.5329;97.0689;98.3141;98.6142;97.4169;29.7945;34.5172;35.4493;36.2098;37.3959;37.8788;38.3127;40.6458;41.7048,
2004.04.15;1.1954;1.1996;1.1892;1.1977;13025;0.99244;1.00584;1.02167;1.03531;1.00135;1.01162;1.0231;99.1227;99.7834;96.8621;98.4141;98.4951;97.9153;35.0814;37.2203;37.7618;38.2276;38.9996;39.3317;39.6399;41.467;42.3773,
2004.04.16;1.1978;1.2049;1.1922;1.1999;12372;0.98118;0.99581;1.01446;1.03231;0.989588;1.00254;1.01581;99.2391;98.8304;98.8956;97.4261;98.5949;96.8599;40.6667;40.0486;40.1731;40.3251;40.6579;40.8308;41.0069;42.3051;43.0615,
2004.04.19;1.2016;1.2081;1.2001;1.2006;9527;0.97764;0.9884;1.00869;1.02987;0.98365;0.996315;1.0102;99.3956;98.6362;100.025;97.0966;97.4829;97.7449;42.6298;41.0149;40.9914;41.0329;41.2126;41.3306;41.4611;42.5798;43.2847,
2004.04.20;1.2006;1.2013;1.1841;1.185;9979;0.98028;0.98305;1.00312;1.02736;0.980325;0.989592;1.0047;99.2795;98.0717;97.6032;97.6675;95.835;95.9825;22.1835;29.0778;30.5238;31.7171;33.5809;34.3304;34.9941;38.3116;39.6741,
2004.04.21;1.1846;1.1917;1.1815;1.1835;10011;0.98654;0.98262;0.998785;1.02521;0.982438;0.986285;1.0005;98.9962;97.8827;97.2314;98.6003;97.5439;95.8222;20.9744;28.1767;29.7033;30.966;32.941;33.7353;34.4378;37.9278;39.3454,
2004.04.22;1.1834;1.1917;1.1778;1.1909;10077;0.99116;0.98438;0.99511;1.02317;0.987063;0.9848;0.996643;99.4322;98.5926;98.56;98.0891;99.2169;98.2429;40.8542;38.8599;38.8292;38.8976;39.1781;39.3544;39.5432;40.9903;41.8226,
2004.04.23;1.1909;1.1945;1.1796;1.1843;9810;0.99352;0.98828;0.992045;1.02153;0.989438;0.9849;0.993695;98.6999;99.2208;97.9489;97.2971;97.5455;97.7226;31.9059;33.7438;34.3543;34.9215;35.9269;36.3741;36.7914;39.18;40.2937,
